class,0
FH,1.0
ER,0.8
WW,0.9444444444444444
TC,0.9
CS,0.9090909090909091
BC,0.8571428571428571
KQ,0.7749999999999999
AR,0.8285714285714285
SL,0.8571428571428571
FG,0.8
WB_BX,0.7386363636363635
PF,0.8
BM,0.5714285714285715
WH,0.7207792207792207
SQ,0.5333333333333333
WN,0.8444444444444446
BH,0.8571428571428571
PH,0.8000000000000002
LB,0.6904761904761905
AB,0.8
LV,0.9285714285714286
SV_SE,0.5108695652173914
BA,0.7071428571428572
WA,0.5108695652173914
MM,0.20476190476190476
